"","Date_sold","Sell_price_EU","Online_since","Start_price_EU","Likes","Designer","Model","Condition","Material","Color","Location","P_Width_cm","P_Height_cm","P_Depth_cm","SW_Dustbag","SW_Original_box","SW_Original_papers","SW_Card_or_certificate","Seller_name","ST_Expert_seller","ST_Professional_seller","ST_Trusted_seller","ST_Fashion_activist","ST_Concierge_service","Reference","Link"
"7450",2020-09-01,647.8,2018-07-06,724.67,30,"Louis Vuitton","Unknown Model","Very good condition","Leather","Navy","United Kingdom",41,27,19,0,0,0,0,"bettina",0,0,0,0,1,"5898733","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/navy-leather-louis-vuitton-handbag-5898733.shtml"
"7451",2020-05-24,642.05,2020-02-22,760,106,"Louis Vuitton","Artsy","Fair condition","Cloth","Brown","France",42,32,15,1,0,0,0,"Swann",0,0,0,1,0,"9516883","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-artsy-louis-vuitton-handbag-9516883.shtml"
"7452",2020-09-14,641.74,2020-08-24,672.39,46,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Brown","Sweden",25,25,0,0,0,0,0,"Holly",1,0,0,1,0,"11508650","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-11508650.shtml"
"7453",2020-10-04,639.21,2020-10-04,819.09,18,"Louis Vuitton","Neverfull","Very good condition","Cloth","Brown","United Kingdom",55,32,0,0,0,0,0,"j",0,0,1,1,0,"12067313","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-12067313.shtml"
"7454",2020-09-05,648.52,2020-08-06,790.65,38,"Louis Vuitton","Greta","Good condition","Cloth","Multicolour","United Kingdom",38.1,25.4,10.2,1,0,0,0,"Nextinlux",1,0,0,1,0,"11311536","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-greta-louis-vuitton-handbag-11311536.shtml"
"7455",2020-06-10,649.83,2020-05-10,671.2,25,"Louis Vuitton","Reporter","Very good condition","Leather","Brown","United Kingdom",27.9,20.3,12.7,0,0,0,0,"maureen",1,0,0,1,0,"10280900","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-reporter-louis-vuitton-handbag-10280900.shtml"
"7456",2020-10-10,636.27,2020-09-01,757.3,38,"Louis Vuitton","Unknown Model","Very good condition","Leather","Black","United States",25.4,33,17.8,0,0,0,0,"Rebag",1,1,0,0,0,"11620405","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-louis-vuitton-handbag-11620405.shtml"
"7457",2020-08-24,634.11,2020-08-17,642.83,12,"Louis Vuitton","No<U+00E9>","Good condition","Leather","Brown","United Kingdom",25.9,34,0,0,0,0,0,"ezone",0,1,0,0,0,"11438258","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-noe-louis-vuitton-handbag-11438258.shtml"
"7458",2020-07-20,654.64,2020-06-04,693.9,111,"Louis Vuitton","Neverfull","Good condition","Cloth","Brown","Hong Kong",37,29,17,1,0,0,0,"linlin",0,0,0,0,0,"10593518","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-10593518.shtml"
"7459",2020-06-13,662.75,2020-05-13,704.47,45,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Brown","Japan",0,0,0,1,0,0,0,"fashionista vintage",0,1,0,0,0,"10319542","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10319542.shtml"
"7460",2020-06-02,673.13,2020-04-21,669.24,15,"Louis Vuitton","Sologne","Very good condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"fashionista vintage",0,1,0,0,0,"10052101","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-sologne-louis-vuitton-handbag-10052101.shtml"
"7461",2020-10-01,635.5,2020-09-01,739.46,14,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","United Kingdom",30.5,26.7,17.8,0,0,0,0,"orla",1,0,0,1,0,"11585662","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11585662.shtml"
"7462",2020-05-16,693.9,2020-05-06,685.09,12,"Louis Vuitton","Unknown Model","Fair condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"life time",0,1,0,0,0,"10245922","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-louis-vuitton-handbag-10245922.shtml"
"7463",2020-07-22,666.25,2020-07-01,734.69,28,"Louis Vuitton","Alma","Very good condition","Leather","Black","Vestiaire Collective Paris",30,20,7,0,0,0,0,"daria",1,0,0,1,0,"10919079","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-alma-louis-vuitton-handbag-10919079.shtml"
"7464",2020-10-27,645,2020-09-15,645,14,"Louis Vuitton","Speedy","Good condition","Cotton","Brown","Ireland",0,0,0,0,0,0,0,"brandcoparis",0,1,0,0,0,"11808247","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cotton-speedy-louis-vuitton-handbag-11808247.shtml"
"7465",2020-07-09,645,2020-07-08,688,18,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Brown","Italy",26,34,219,0,0,0,0,"amy",0,0,0,0,0,"10990385","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10990385.shtml"
"7466",2020-07-01,645,2020-07-01,669,15,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Brown","Italy",26,34,19,0,0,0,0,"amy",0,0,0,0,0,"10914780","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-10914780.shtml"
"7467",2020-05-14,645,2020-05-13,645,27,"Louis Vuitton","Neverfull","Good condition","Cloth","Brown","Germany",42,28,18,1,1,0,0,"stella",0,0,1,1,0,"10334531","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-10334531.shtml"
"7468",2020-05-18,645,2020-05-08,680,34,"Louis Vuitton","Delightful","Very good condition","Cloth","Brown","Spain",39,28,12,0,0,0,0,"B<U+00E1>rbara",0,0,0,0,0,"10261942","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-delightful-louis-vuitton-handbag-10261942.shtml"
"7469",2020-08-27,632.72,2020-07-17,645.06,165,"Louis Vuitton","No<U+00E9>","Very good condition","Cloth","Other","Singapore",15,24,22,1,0,0,0,"Teresa",0,0,0,0,0,"11076933","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-noe-louis-vuitton-handbag-11076933.shtml"
"7470",2020-07-22,645.16,2020-03-05,1250,23,"Louis Vuitton","Annie","Good condition","Cloth","Black","France",40,24,20,0,0,0,0,"monique",1,0,0,0,0,"9633373","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-cloth-annie-louis-vuitton-handbag-9633373.shtml"
"7471",2020-05-18,645.33,2019-01-16,700,16,"Louis Vuitton","Piano","Very good condition","Cloth","Brown","France",40,35,15,1,0,0,0,"claudine",0,0,0,0,0,"6863448","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-piano-louis-vuitton-handbag-6863448.shtml"
"7472",2020-06-25,666.78,2020-06-09,712.42,39,"Louis Vuitton","Alma","Very good condition","Leather","Black","Poland",30,25,8,0,0,0,0,"daria",1,0,0,1,0,"10627840","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-alma-louis-vuitton-handbag-10627840.shtml"
"7473",2020-10-21,640.63,2020-10-08,966.98,22,"Louis Vuitton","Alma","Very good condition","Patent leather","Red","United Kingdom",18.4,28.6,38.7,0,0,0,0,"caroline",0,0,0,0,0,"12126721","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-patent-leather-alma-louis-vuitton-handbag-12126721.shtml"
"7474",2020-05-13,646.36,2019-05-07,890,55,"Louis Vuitton","Speedy","Very good condition","Cloth","Multicolour","Italy",30,20,16,0,0,0,0,"ginevra",0,0,0,0,0,"7461681","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-speedy-louis-vuitton-handbag-7461681.shtml"
"7475",2020-06-20,645.75,2020-04-14,739.46,44,"Louis Vuitton","Alma","Very good condition","Leather","Red","United Kingdom",32,24.9,16,0,0,0,0,"K",1,0,0,1,0,"9959049","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-alma-louis-vuitton-handbag-9959049.shtml"
"7476",2020-08-27,646.53,2020-08-27,690,0,"Louis Vuitton","Babylone vintage","Never worn","Cloth","Other","France",40,31,9,0,0,0,1,"virginie",0,0,0,0,0,"11533280","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-babylone-vintage-louis-vuitton-handbag-11533280.shtml"
"7477",2020-09-21,646.55,2020-09-15,650,13,"Louis Vuitton","Croissant","Very good condition","Cloth","Brown","Italy",27,18,8,0,0,0,0,"Domitilla",0,0,1,0,0,"11800727","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-croissant-louis-vuitton-handbag-11800727.shtml"
"7478",2020-10-01,647.79,2020-10-01,647.23,4,"Louis Vuitton","Croissant","Very good condition","Cloth","Brown","Puerto Rico",21,14,2.5,1,0,0,0,"Bianca",0,0,0,1,0,"12035153","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-croissant-louis-vuitton-handbag-12035153.shtml"
"7479",2020-07-15,647.82,2020-07-11,685,3,"Louis Vuitton","Unknown Model","Very good condition","Leather","Blue","Ireland",0,0,0,0,0,0,0,"brandcoparis",0,1,0,0,0,"11035040","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-leather-louis-vuitton-handbag-11035040.shtml"
"7480",2020-10-23,648,2020-10-10,648,6,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Brown","Netherlands",26,34,0,0,0,0,0,"bags by es",1,1,0,1,0,"12178112","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-12178112.shtml"
"7481",2020-10-05,648,2020-09-24,712,11,"Louis Vuitton","Sologne","Good condition","Cloth","Brown","Netherlands",28,19,0,1,0,0,0,"bags by es",1,1,0,1,0,"11926172","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-sologne-louis-vuitton-handbag-11926172.shtml"
"7482",2020-08-31,648,2020-08-31,648,19,"Louis Vuitton","Favorite","Good condition","Cloth","Brown","France",15,26,4,0,0,0,0,"nadege",0,0,1,0,0,"11579978","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-favorite-louis-vuitton-handbag-11579978.shtml"
"7483",2020-06-04,673.93,2020-04-05,678.93,29,"Louis Vuitton","Unknown Model","Good condition","Denim - Jeans","Blue","Japan",0,0,0,0,0,0,0,"kingram",0,1,0,0,0,"9875614","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-denim-jeans-louis-vuitton-handbag-9875614.shtml"
"7484",2020-06-14,669.98,2019-11-20,810.14,1,"Louis Vuitton","Unknown Model","Good condition","Leather","Brown","United States",0,0,0,0,0,0,0,"Rebag",1,1,0,0,0,"8762506","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-leather-louis-vuitton-handbag-8762506.shtml"
"7485",2020-11-01,647.73,2020-10-04,1137.62,8,"Louis Vuitton","Unknown Model","Good condition","Cloth","Multicolour","United Kingdom",32,23,10,0,0,0,0,"charlotte",0,0,0,1,0,"12087875","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-louis-vuitton-handbag-12087875.shtml"
"7486",2020-07-27,641.33,2020-07-27,648.45,6,"Louis Vuitton","Alma","Very good condition","Cloth","Brown","United Kingdom",81.3,63.5,40.6,0,0,0,0,"rongdi",0,0,1,1,0,"11215602","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-alma-louis-vuitton-handbag-11215602.shtml"
"7487",2020-09-13,630.94,2020-04-21,739.46,23,"Louis Vuitton","Beaubourg","Very good condition","Cloth","Brown","United Kingdom",35,38,11,1,0,0,0,"viv",0,0,1,0,0,"10060816","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-beaubourg-louis-vuitton-handbag-10060816.shtml"
"7488",2020-11-03,649,2020-11-02,649,13,"Louis Vuitton","Alma","Very good condition","Cotton","White","Germany",0,0,0,0,0,0,0,"viteenvogue",0,1,0,0,0,"12609934","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cotton-alma-louis-vuitton-handbag-12609934.shtml"
"7489",2020-10-22,649,2020-10-21,699,6,"Louis Vuitton","Theda","Very good condition","Cloth","White","Italy",17,26,0,0,0,0,0,"mariana",1,0,0,1,0,"12398709","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cloth-theda-louis-vuitton-handbag-12398709.shtml"
"7490",2020-10-08,649,2020-10-02,675,58,"Louis Vuitton","Neverfull","Very good condition","Cloth","Brown","Italy",28.5,22,13,0,0,0,0,"Carlo",1,0,0,1,0,"12041428","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-12041428.shtml"
"7491",2020-10-02,649,2020-10-01,649,15,"Louis Vuitton","Alma","Very good condition","Cotton","White","Germany",0,0,0,0,0,0,0,"viteenvogue",0,1,0,0,0,"12052597","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cotton-alma-louis-vuitton-handbag-12052597.shtml"
"7492",2020-08-09,649,2020-08-07,649,13,"Louis Vuitton","Speedy","Good condition","Cloth","White","Germany",30,21,17,0,0,0,0,"Luxy",1,0,0,1,0,"11331451","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cloth-speedy-louis-vuitton-handbag-11331451.shtml"
"7493",2020-07-25,649,2020-07-25,669,5,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Brown","Italy",27,35,19,0,0,0,0,"amy",0,0,0,0,0,"11198610","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-noe-louis-vuitton-handbag-11198610.shtml"
"7494",2020-05-08,649,2020-04-20,649,12,"Louis Vuitton","Alma","Good condition","Patent leather","Khaki","France",34,23,0,1,0,0,0,"elif",0,0,0,1,0,"10035298","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/khaki-patent-leather-alma-louis-vuitton-handbag-10035298.shtml"
"7495",2020-05-19,649,2019-11-12,990,10,"Louis Vuitton","No<U+00E9>","Good condition","Cloth","Pink","Spain",31,31,20,1,0,0,0,"Angelika",1,0,0,1,0,"8680092","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-cloth-noe-louis-vuitton-handbag-8680092.shtml"
"7496",2020-05-23,649,2019-11-09,780,16,"Louis Vuitton","Speedy","Very good condition","Leather","Red","Spain",20,35,0,0,0,0,0,"renuevo",1,1,0,0,0,"8657443","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-speedy-louis-vuitton-handbag-8657443.shtml"
"7497",2020-06-09,670.31,2020-06-07,649.87,4,"Louis Vuitton","Saint Cloud vintage","Good condition","Cloth","Brown","Japan",0,0,0,0,0,0,0,"kingram",0,1,0,0,0,"10611859","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-saint-cloud-vintage-louis-vuitton-handbag-10611859.shtml"
"7498",2020-10-30,650,2020-10-30,650,1,"Louis Vuitton","Ribera","Very good condition","Cloth","Brown","Greece",21,14,13,0,0,0,0,"Beatrice",0,0,0,1,0,"12492932","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-ribera-louis-vuitton-handbag-12492932.shtml"
"7499",2020-10-29,650,2020-10-29,900,0,"Louis Vuitton","Unknown Model","Very good condition","Glitter","Beige","Slovakia",45,40,37,1,0,0,0,"Anna",0,0,0,1,0,"12515606","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/beige-glitter-louis-vuitton-handbag-12515606.shtml"
"7500",2020-10-31,650,2020-10-28,650,33,"Louis Vuitton","Papillon","Very good condition","Cloth","Other","Italy",30,15,15,0,0,0,0,"Vittoria",0,0,1,0,0,"12493305","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-papillon-louis-vuitton-handbag-12493305.shtml"
"7501",2020-10-31,650,2020-10-26,650,45,"Louis Vuitton","Eva","Very good condition","Cloth","Brown","France",26.5,12.5,2,0,0,0,0,"roxanne",0,0,0,0,0,"12450209","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-eva-louis-vuitton-handbag-12450209.shtml"
"7502",2020-10-29,650,2020-01-21,660,39,"Louis Vuitton","Eva","Good condition","Cloth","Brown","Greece",2.5,1.3,0,1,0,0,0,"argy",0,0,1,1,0,"9241197","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-eva-louis-vuitton-handbag-9241197.shtml"
"7503",2020-07-19,650,2016-11-18,750,110,"Louis Vuitton","Unknown Model","Very good condition","Cloth","Pink","Italy",30,22,6,0,0,0,0,"federica",1,0,0,0,0,"3259368","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-cloth-louis-vuitton-handbag-3259368.shtml"
"7504",2020-10-23,650,2020-10-23,650,2,"Louis Vuitton","Alma","Never worn","Leather","Black","Belgium",30,24,16,0,0,0,0,"Meyssoune",1,0,0,0,0,"12389431","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-alma-louis-vuitton-handbag-12389431.shtml"
"7505",2020-10-21,650,2020-10-19,750,8,"Louis Vuitton","Alma","Very good condition","Leather","Yellow","Italy",39,30,19,1,0,0,0,"Beatrice",1,0,0,0,0,"12328220","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/yellow-leather-alma-louis-vuitton-handbag-12328220.shtml"
"7506",2020-10-15,650,2020-10-15,650,9,"Louis Vuitton","Speedy","Never worn","Cloth","Other","Italy",35,20,19,0,1,0,1,"alessandra",0,0,0,0,0,"12268512","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-speedy-louis-vuitton-handbag-12268512.shtml"
"7507",2020-10-15,650,2020-10-14,650,19,"Louis Vuitton","Eliza","Very good condition","Cloth","Multicolour","Monaco",27,14,9.9,1,0,0,0,"Mitcollection",1,0,0,0,0,"12274788","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/multicolour-cloth-eliza-louis-vuitton-handbag-12274788.shtml"
"7508",2020-10-09,650,2020-10-09,650,4,"Louis Vuitton","Viva Cit<U+00E9>","Very good condition","Cloth","Other","Italy",30,14,0,0,0,0,0,"laura",0,0,0,0,0,"12164505","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/cloth-viva-cite-louis-vuitton-handbag-12164505.shtml"
"7509",2020-10-07,650,2020-10-06,665,31,"Louis Vuitton","Alma BB","Good condition","Leather","Other","Spain",23,18,11,1,0,0,0,"Yai",0,0,1,1,0,"12129066","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/leather-alma-bb-louis-vuitton-handbag-12129066.shtml"
"7510",2020-10-02,650,2020-09-29,800,19,"Louis Vuitton","Neverfull","Very good condition","Cloth","Brown","France",0,0,0,0,0,0,0,"leila",0,0,1,0,0,"11992873","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-11992873.shtml"
"7511",2020-10-01,650,2020-09-28,800,31,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Spain",35,25,20,0,0,0,0,"L.c",0,0,1,1,0,"11978087","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11978087.shtml"
"7512",2020-09-23,650,2020-09-22,650,7,"Louis Vuitton","Speedy","Very good condition","Leather","White","Portugal",33,22,18,1,0,0,0,"D",0,0,0,1,0,"11898385","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-leather-speedy-louis-vuitton-handbag-11898385.shtml"
"7513",2020-09-21,650,2020-09-21,750,6,"Louis Vuitton","Baggy","Very good condition","Denim - Jeans","Blue","France",36,33,10,0,0,0,0,"annabelle",0,0,1,1,0,"11865493","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-denim-jeans-baggy-louis-vuitton-handbag-11865493.shtml"
"7514",2020-09-21,650,2020-09-21,800,9,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Italy",19,14,25,1,0,0,0,"camilla",0,0,1,0,0,"11886940","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11886940.shtml"
"7515",2020-10-22,650,2020-09-19,650,33,"Louis Vuitton","Papillon","Good condition","Cloth","Brown","Germany",30,15,15,0,0,0,0,"fashiontiptop",1,1,0,1,0,"11858501","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-papillon-louis-vuitton-handbag-11858501.shtml"
"7516",2020-09-23,650,2020-09-19,650,36,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Spain",35,24.5,19,0,0,0,0,"issak",0,0,0,0,0,"11848763","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11848763.shtml"
"7517",2020-10-13,650,2020-09-18,864,85,"Louis Vuitton","Unknown Model","Very good condition","Denim - Jeans","Blue","Vestiaire Collective Paris",19.5,12,3.5,1,1,0,0,"Vestiaire Collective",0,1,0,0,0,"11849156","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-denim-jeans-louis-vuitton-handbag-11849156.shtml"
"7518",2020-09-17,650,2020-09-17,800,21,"Louis Vuitton","Neverfull","Good condition","Cloth","Brown","France",50,30,30,0,0,0,0,"barbara",0,0,1,0,0,"11827356","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-11827356.shtml"
"7519",2020-09-29,650,2020-09-17,650,25,"Louis Vuitton","Speedy Bandouli<U+00E8>re","Good condition","Cloth","Brown","Italy",30,25,18,0,0,0,0,"francesca",0,0,0,0,0,"11826528","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-bandouliere-louis-vuitton-handbag-11826528.shtml"
"7520",2020-09-23,650,2020-09-14,650,43,"Louis Vuitton","Alma BB","Good condition","Patent leather","Pink","France",17.5,23.5,11.5,0,0,0,0,"manon",0,0,0,1,0,"11796644","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/pink-patent-leather-alma-bb-louis-vuitton-handbag-11796644.shtml"
"7521",2020-09-13,650,2020-09-13,660,1,"Louis Vuitton","Mahina","Very good condition","Leather","Black","Germany",53,31,0,0,0,0,0,"Nicole",1,0,0,1,0,"11788003","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/black-leather-mahina-louis-vuitton-handbag-11788003.shtml"
"7522",2020-09-12,650,2020-09-12,670,8,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Germany",30,21,17,1,1,0,0,"mona",0,0,0,1,0,"11755422","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11755422.shtml"
"7523",2020-09-12,650,2020-09-12,650,8,"Louis Vuitton","Speedy Bandouli<U+00E8>re","Very good condition","Leather","Red","Germany",0,0,0,0,0,0,0,"boutiquebonar",0,1,0,0,0,"11754666","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-speedy-bandouliere-louis-vuitton-handbag-11754666.shtml"
"7524",2020-10-09,650,2020-09-12,650,34,"Louis Vuitton","Pleaty","Very good condition","Denim - Jeans","Blue","France",32,18,10,0,0,0,0,"Luxurylabels",0,0,0,1,0,"11758655","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/blue-denim-jeans-pleaty-louis-vuitton-handbag-11758655.shtml"
"7525",2020-09-19,650,2020-09-09,850,10,"Louis Vuitton","Eva","Good condition","Cloth","Brown","Italy",25,13,5,0,0,0,0,"giulia",0,1,1,1,0,"11720667","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-eva-louis-vuitton-handbag-11720667.shtml"
"7526",2020-09-07,650,2020-08-30,750,22,"Louis Vuitton","Croissant","Very good condition","Cloth","Brown","Italy",27,15.5,4,0,0,0,0,"vania",0,0,0,1,0,"11572789","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-croissant-louis-vuitton-handbag-11572789.shtml"
"7527",2020-08-26,650,2020-08-25,900,31,"Louis Vuitton","Neverfull","Good condition","Cloth","Brown","Italy",47,28.5,15,0,0,0,0,"elena",0,0,1,0,0,"11522614","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-neverfull-louis-vuitton-handbag-11522614.shtml"
"7528",2020-09-06,650,2020-08-25,650,41,"Louis Vuitton","Ipanema","Never worn","Cloth","Brown","France",18,13,5,1,0,0,0,"Nadine",0,0,1,0,0,"11494389","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-ipanema-louis-vuitton-handbag-11494389.shtml"
"7529",2020-08-21,650,2020-08-19,966,20,"Louis Vuitton","Tambourine","Very good condition","Cloth","Brown","Netherlands",16,19,7,0,0,0,0,"<U+00D6>zlem",0,0,1,1,0,"11459751","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-tambourine-louis-vuitton-handbag-11459751.shtml"
"7530",2020-08-20,650,2020-08-19,675,19,"Louis Vuitton","Speedy","Very good condition","Cloth","Brown","Germany",30,22,17,0,0,0,0,"emilia",0,0,1,1,0,"11450164","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-speedy-louis-vuitton-handbag-11450164.shtml"
"7531",2020-08-10,650,2020-08-10,650,20,"Louis Vuitton","Eva","Good condition","Cloth","Brown","France",25,11,4,1,1,0,0,"zia",1,0,0,1,0,"11349140","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-eva-louis-vuitton-handbag-11349140.shtml"
"7532",2020-08-06,650,2020-08-06,650,5,"Louis Vuitton","Nano Speedy / Mini HL","Very good condition","Cloth","Brown","Portugal",14,10,7,0,0,0,0,"stylecounsel",1,0,0,1,0,"11322848","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-nano-speedy-mini-hl-louis-vuitton-handbag-11322848.shtml"
"7533",2020-08-15,650,2020-08-05,650,116,"Louis Vuitton","Alma BB","Good condition","Leather","Red","France",16.5,12,8,1,0,0,0,"Vestiaire Collective",0,1,0,0,0,"11309896","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/red-leather-alma-bb-louis-vuitton-handbag-11309896.shtml"
"7534",2020-10-04,650,2020-08-04,810,16,"Louis Vuitton","Unknown Model","Good condition","Silk","White","Italy",12,18,12,0,0,0,0,"Ianna",1,0,0,0,0,"11297853","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-silk-louis-vuitton-handbag-11297853.shtml"
"7535",2020-08-04,650,2020-08-04,850,16,"Louis Vuitton","Neverfull","Good condition","Cloth","White","Poland",23,30,23,0,0,0,0,"Magdalena",1,0,0,0,0,"11272670","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/white-cloth-neverfull-louis-vuitton-handbag-11272670.shtml"
"7536",2020-08-02,650,2020-07-31,684,13,"Louis Vuitton","Croissant","Very good condition","Cloth","Brown","Germany",26,16,3.5,0,0,0,0,"Hiba",0,0,0,0,0,"11260612","https://us.vestiairecollective.com/women-bags/handbags/louis-vuitton/brown-cloth-croissant-louis-vuitton-handbag-11260612.shtml"
